ResultsCorrections
0,919686219214176
0,928516739295322
0,935489811506666
0,935445409218768
0,941798287285407
0,939892531411606
0,928167767411712
0,93576768343732
0,943421923016061
0,937766034754697
0,937297646472167
0,937634352671381
0,942051960602938
0,155997842217949
0,68773559559484
0,702608806575675
0,788522128659895
0,203584141676871
0,533300453085238
0,526922050677314
0,531436871499628
0,51728248439108
0,546820773975755
0,417155163404009
0,677339825046489
0,718012919842803
0,191103852499871
0,76098103198975
0,929223005167189
0,8037940418566
0,732172226865358
0,219961973840921
0,963356419774755
0,710311951634042
0,847660299702086
0,896599934169468
0,585875709101075
0,132697735997372
0,907832797190631
0,152078886135513
0,892320400168502
0,89535319669036
0,662159142967552
0,749446062845108
0,528717531583331
0,859691487750687
0,70167984920032
0,497630099321721
