ResultsCorrections
0,950695983362886
0,927993848474018
0,935173193290327
0,935008456946327
0,940725579063639
0,939752509627786
0,928066435028969
0,935716366917515
0,943592856158884
0,93768853094916
0,937332538201469
0,937649887682351
0,959478212831383
0,16148395214472
0,700326530152715
0,82225275796815
0,803158882674573
0,206255539163143
0,532568011985142
0,533388278479739
0,537936540643231
0,522471508114491
0,544986075749639
0,417982088217199
0,677557514543441
0,720570572570679
0,190432821532871
0,768329979489601
0,934079524202921
0,814136399533224
0,74080281115041
0,220896566034489
0,974162684987552
0,722124737153357
0,858023878479654
0,904063353343224
0,589702014132873
0,132425392657678
0,909541054126527
0,1515961289121
0,896440174143062
0,895837334733503
0,660407022308221
0,752888322057993
0,530172374523639
0,863779265158095
0,709357898411692
0,505966931888031
