msqi_original,corrected_msqi_Arm,corrected_msqi_Sternum,power_Arm,power_Sternum,Diff_Arm,Diff_Sternum
0.196629016420989,0.432960722843321,0.455694399136118,0.0146534232833826,0.0193019540333816,-0.236331706422332,-0.259065382715129
0.701776978439076,0.701776978439076,0.703729553100345,0.0026462744123993,0.00432284025293729,0,-0.00195257466126897
0.193061144143933,0.193061144143933,0.35292951375166,0.00261939155779316,0.00422408390639883,0,-0.159868369607727
0.199760500513543,0.332220257067757,0.353758530258949,0.00274638311376411,0.00431573486391897,-0.132459756554214,-0.153998029745406
0.826208466237978,0.826330906394319,0.826350726877308,0.00269025221350392,0.00421964232008501,-0.000122440156341108,-0.000142260639330094
0.859488582960526,0.859521962100557,0.859488582960526,0.00267573619949074,0.00407781310099835,-3.33791400309869e-05,0
0.196492057058916,0.349076285277993,0.368443102134572,0.00393291938459062,0.00562860234894023,-0.152584228219077,-0.171951045075656
0.905056898804722,0.905057610640333,0.9050577223183,0.00268197569240648,0.00415267551573718,-7.11835611011402e-07,-8.23513577996593e-07
0.917905683821909,0.917905683821909,0.917905701504259,0.00264348252808099,0.00414262153153441,0,-1.76823500286361e-08
0.92234596160264,0.922345961621414,0.92234596160264,0.00265035920131987,0.00408056573816102,-1.87739823687139e-11,0
0.525959136150669,0.525959136150669,0.525959136150669,0.00264179463963536,0.00407022912566488,0,0
0.883496236120082,0.883496236120082,0.883496236120082,0.00264885854750484,0.00394699991724465,0,0
0.92287994874143,0.92287994874143,0.92287994874143,0.00266063644482729,0.00398465074106944,0,0
0.773929486279196,0.775266331508099,0.774912152915993,0.0611574306283937,0.0242898299217083,-0.00133684522890298,-0.000982666636797025
0.19719472104095,0.495421750044328,0.49784033524371,0.0297794633261395,0.0305098785653512,-0.298227029003378,-0.30064561420276
0.185122942110916,0.488665009871552,0.493129554868816,0.0246737268110877,0.0257785336074792,-0.303542067760636,-0.3080066127579
0.750218674191067,0.751749299014374,0.751736036106239,0.022559135785227,0.0219777758304125,-0.00153062482330701,-0.00151736191517193
0.120280219386829,0.643108842143677,0.643809124573571,0.0339763981848638,0.0341131062183089,-0.522828622756848,-0.523528905186742
0.169379556118622,0.532374805060627,0.542877496483635,0.0307871892372443,0.0335375901043903,-0.362995248942005,-0.373497940365013
0.168153951314508,0.514514247168252,0.526917428030911,0.0260956977502545,0.0290007533633021,-0.346360295853744,-0.358763476716403
0.176650608317396,0.487248345261474,0.508632881913515,0.0223131042318454,0.0272464432563487,-0.310597736944078,-0.331982273596119
0.897151602869945,0.897155959543673,0.897156269710272,0.0221084475329382,0.0271745250961814,-4.35667372800097e-06,-4.66684032696119e-06
0.189182767466089,0.49538398386776,0.502017337298825,0.027468180048968,0.029292292828738,-0.306201216401671,-0.312834569832736
0.742319092318652,0.744307192570192,0.744349204525901,0.0322326756659546,0.0343195547977314,-0.00198810025153995,-0.00203011220724902
0.836074013447273,0.836240574050375,0.836248070532626,0.0183630328079971,0.0209557243193137,-0.000166560603102051,-0.000174057085353008
0.719049653410603,0.721777353273063,0.721984911139225,0.025941080934459,0.0323248891288095,-0.00272769986246002,-0.00293525772862202
0.779328744344674,0.780205128898836,0.780258665159956,0.0244235103234401,0.0291784250812194,-0.000876384554161946,-0.000929920815281982
0.898301894637362,0.898305790699096,0.898305945018408,0.0239395082083202,0.0268983339658082,-3.89606173401003e-06,-4.05038104600575e-06
0.144969746830785,0.562495586027372,0.590352298944743,0.0286436196971176,0.0347678171301935,-0.417525839196587,-0.445382552113958
0.836219597881067,0.836391905052772,0.836392385220437,0.0206481658430193,0.0208212677993798,-0.000172307171704911,-0.000172787339369984
0.175881593102587,0.527035833369084,0.539377838862658,0.0317519290363937,0.0352189296956051,-0.351154240266497,-0.363496245760071
0.513958580667273,0.543164677624223,0.544942111386617,0.0283583771848012,0.033857393821926,-0.0292060969569501,-0.030983530719344
0.176649127562475,0.526532209747169,0.500096549644368,0.0318948883172248,0.0251978413456243,-0.349883082184694,-0.323447422081893
0.763449795074955,0.764711693702793,0.764745334326573,0.0270038998221099,0.0292216551024171,-0.00126189862783799,-0.00129553925161796
0.853569867565943,0.853665938496393,0.853666405044037,0.0280930147193416,0.0285042884353619,-9.6070930450054e-05,-9.65374780940165e-05
0.742828889712316,0.744566890018541,0.744688060151018,0.0221251930604282,0.0270828983166285,-0.00173800030622506,-0.00185917043870198
0.88606003189405,0.88607246359922,0.88607310487571,0.019788294709818,0.0230112504877062,-1.24317051699574e-05,-1.30729816599784e-05
0.70884773162847,0.712086021851306,0.712140043303346,0.0270463295968434,0.0284226034947433,-0.00323829022283595,-0.00329231167487598
0.761424181018646,0.762704704868787,0.762768148829409,0.0250279951330356,0.0289354104957663,-0.0012805238501411,-0.00134396781076307
0.85025098318449,0.850365889272207,0.85036286521088,0.0312550125298111,0.0288517083678833,-0.000114906087717026,-0.000111882026390009
0.700746153613176,0.704701028141567,0.704642168038867,0.0343299877995632,0.032819895110362,-0.00395487452839094,-0.00389601442569099
0.850225143929602,0.85032997071604,0.850333377021875,0.0236529322990239,0.02603444786883,-0.000104826786437973,-0.000108233092272925
0.81966654959457,0.81997433378518,0.819988485232707,0.0232535205435028,0.0266107401990541,-0.000307784190610061,-0.000321935638136983
0.890431644945539,0.890441867705193,0.890441764119983,0.0347353593071031,0.0336901227351392,-1.02227596540105e-05,-1.01191744440454e-05
0.735125826190723,0.73718302205006,0.737197674374606,0.0245545366863546,0.0250829496529845,-0.00205719585933706,-0.00207184818388306
0.749944294050588,0.751586015127659,0.751642341391139,0.0274177401180913,0.0303377184020718,-0.00164172107707095,-0.0016980473405509
0.919384262838254,0.919384274323415,0.919384274833177,0.0272619696471154,0.0310554846571522,-1.1485160933411e-08,-1.19949229437921e-08
0.787461124222068,0.788211802196223,0.788234592132792,0.0265955933019015,0.0290921330448047,-0.000750677974154956,-0.000773467910723968
