ResultsCorrections
0,828202453265536
0,793820711122184
0,793265897967483
0,793336086970327
0,793399750557904
0,793848466658327
0,793660276835495
0,810154185238509
0,793691088036274
0,816068621465964
0,793695715334815
0,801198149431169
0,795356586302322
0,048019639052472
0,606115080653141
0,470455152030076
0,832420755046063
0,715532204408849
0,554064671510747
0,712096734285418
0,592286606037918
0,767940787758428
0,737815397229222
0,8611726708699
0,769850165739377
0,765598855352289
0,847452576735672
0,750587350038986
0,863261161789322
0,919784758576668
0,840269894371965
0,776401469419317
0,180426090200354
0,827249163210622
0,703243584525041
0,546541250204452
0,699791522560025
0,425500128138813
0,831491114403431
0,728116117174506
0,766173600245567
0,867479070802422
0,780151360649869
0,624833233514091
0,829003678249062
0,860533505054512
0,804121277604356
0,728693210334953
