msqi_original;corrected_msqi_Arm;corrected_msqi_Sternum;power_Arm;power_Sternum;Diff_Arm;Diff_Sternum
0,891441024200896;0,891483264144815;0,891475582967587;0,0353652520113796;0,019367852290118;-4,22399439190535e-05;-3,45587666910063e-05
0,927899007065748;0,927899007065748;0,927899532689577;0,00271553755635702;0,00398176866937348;0;-5,25623829017441e-07
0,935042325934467;0,935042398424548;0,93504240745008;0,00273441033074447;0,00388821560365837;-7,24900809379037e-08;-8,15156130373751e-08
0,934832267831003;0,934832346155056;0,934832356310323;0,00275866464741962;0,0039768461305578;-7,83240529100837e-08;-8,84793199817935e-08
0,940220085247989;0,940220089368874;0,940220089996488;0,00293321403246688;0,00448787873361323;-4,12088507761865e-09;-4,74849903842056e-09
0,939752509627786;0,939752509627786;0,939752509627786;0,00266443340374193;0,00372345447255715;0;0
0,927997347068333;0,927997347068333;0,927997852100254;0,00270165693408331;0,00374077531341957;0;-5,05031920949861e-07
0,935607555718047;0,9356076143922;0,935607620910669;0,00272258173489874;0,00373452849023879;-5,86741529806645e-08;-6,51926219674692e-08
0,943421923016061;0,943421923016061;0,943421923016061;0,00275502139876225;0,00364895796043688;0;0
0,937612555227524;0,937612555227524;0,937612555227524;0,00270494810364474;0,00373080053282723;0;0
0,937229749576609;0,937229778717208;0,937229749576609;0,00271926830776686;0,00368517942371655;-2,91405990449078e-08;0
0,937570673848837;0,937570673848837;0,937570673848837;0,00270667670477084;0,00368291686247356;0;0
0,937705252611388;0,937705292382928;0,937705282390559;0,0142075156965355;0,00596401504164728;-3,97715399502729e-08;-2,97791709069628e-08
0,146418953597228;0,694855565380233;0,628262693103436;0,0528499765277008;0,0358413321689744;-0,548436611783005;-0,481843739506208
0,616490228032715;0,634000838736221;0,633231214623725;0,0684925945584651;0,0598525812589744;-0,017510610703506;-0,01674098659101
0,67002512197402;0,681294721752195;0,67712984990887;0,110453631761882;0,0276755892798667;-0,011269599778175;-0,00710472793485006
0,732113806558442;0,735844430313066;0,735617160350409;0,0500616969147345;0,0414584637526188;-0,00373062375462396;-0,00350335379196698
0,188479279172106;0,59311047073882;0,576348592687498;0,0487591394387949;0,0429471375169112;-0,404631191566714;-0,387869313515392
0,491191604909592;0,538405745931259;0,539007172963559;0,0439313521684456;0,0456316582089078;-0,047214141021667;-0,047815568053967
0,494640364760877;0,539542850853834;0,537511329876554;0,0410937892778937;0,0357647184111643;-0,044902486092957;-0,042870965115677
0,488655892673174;0,539591704182753;0,537768650604577;0,0518781335213196;0,0465047829104907;-0,050935811509579;-0,049112757931403
0,484032664971104;0,533146972849858;0,531440895458567;0,0416128141241322;0,0374252093425473;-0,049114307878754;-0,047408230487463
0,51244465010987;0,548818851633549;0,549765681139607;0,0339269232191255;0,0366458643198382;-0,0363742015236791;-0,0373210310297371
0,391166614837301;0,485565722414731;0,485532393234532;0,0363725940547578;0,0363340818014758;-0,09439910757743;-0,094365778397231
0,63627648726793;0,647566214909368;0,647654585808088;0,0345942133864755;0,0354129525181735;-0,0112897276414381;-0,011378098540158
0,67864671375882;0,685429072682758;0,68537078245921;0,0330894306620416;0,0322435917516759;-0,00678235892393797;-0,00672406870039
0,178918371994858;0,562209849342304;0,57235832420846;0,0343406817752096;0,037141274386456;-0,383291477347446;-0,393439952213602
